Campaign_id,Channel,Spend,Clicks,Impressions,Date,CTR,CPC,CPM,Campaign_Efficiency,Engagement_Score,Spend_Category,Click_Category
CMP5568,Instagram Ads,1701.37,96,2800,10/17/2025,3.428571428571429,17.722604166666667,607.6321428571429,0.0564251162298618,0.1934575413595262,Medium,Low
CMP1504,Email Marketing,16459.12,1812,71531,08/21/2025,2.53316743789406,9.083399558498895,230.0977198697068,0.1100909404634026,0.2788787855890252,Very High,Very High
CMP9300,YouTube Ads,819.96,157,13135,11/13/2025,1.1952797868290823,5.222675159235669,62.42558051008756,0.1914727547685253,0.2288635135033001,Low,Medium
CMP7958,YouTube Ads,25059.2,3442,59939,09/20/2025,5.742504879961293,7.28041836141778,418.07837968601416,0.1373547439662878,0.7887602875122419,Very High,Very High
CMP9718,LinkedIn Ads,43553.83,5515,71066,04/23/2025,7.760391748515465,7.897339981867634,612.8645203050686,0.1266249145023526,0.9826589416605336,Very High,Very High
CMP3461,Facebook Ads,10179.04,1235,35491,2025-04-01,3.479755430954327,8.242137651821864,286.8062325660027,0.1213277479998113,0.4221908900278016,Very High,Very High
CMP3771,YouTube Ads,97576.24,6876,75233,2025-01-07,9.139606289793042,14.19084351367074,1296.987226350139,0.0704679745806971,0.6440495437067154,Very High,Very High
CMP1276,Instagram Ads,44698.01,3566,77465,12/30/2025,4.603369263538372,12.534495232753786,577.0091008842704,0.0797798380733281,0.3672560544368269,Very High,Very High
CMP2816,YouTube Ads,105978.44,5699,62305,02/15/2025,9.146938447957629,18.595971223021586,1700.9620415696977,0.0537750885934912,0.491877425398133,Very High,Very High
CMP1289,LinkedIn Ads,18054.73,2831,42668,03/28/2025,6.63494890784663,6.37750971388202,423.1445111090279,0.156801015578743,1.0403667270634238,Very High,Very High
CMP5725,Instagram Ads,16381.09,2469,97339,03/16/2025,2.5364961628946263,6.634706358849737,168.28907221154932,0.1507225709644474,0.3823072229129339,Very High,Very High
CMP1235,Facebook Ads,86493.21,8145,84306,10/16/2025,9.661234075866483,10.619178637200738,1025.943705074372,0.0941692417242925,0.9097910870452434,Very High,Very High
CMP5296,Email Marketing,13111.86,1286,43436,08/29/2025,2.960677778800995,10.195847589424572,301.8661939405102,0.0980791436150172,0.290380741064813,Very High,Very High
CMP5767,YouTube Ads,7247.64,685,11724,01/20/2025,5.842715796656432,10.580496350364964,618.1883316274309,0.0945135244024261,0.5522156620237285,High,High
CMP1480,YouTube Ads,38787.15,4203,79867,10/25/2025,5.262498904428613,9.228443968593862,485.6467627430603,0.1083606297446448,0.5702476953143878,Very High,Very High
CMP3085,Instagram Ads,44486.92,3946,81299,2025-01-02,4.853688237247691,11.273928028383173,547.2013185894045,0.0887002291909622,0.4305232590653475,Very High,Very High
CMP2828,Google Ads,29953.95,2948,34472,08/13/2025,8.551868182873058,10.160770013568522,868.9356579252727,0.0984177378943344,0.841655521328899,Very High,Very High
CMP4635,LinkedIn Ads,40567.98,2821,55578,01/27/2025,5.075749397243514,14.380708968450906,729.9287487854907,0.0695376008369162,0.3529554355337375,Very High,Very High
CMP4656,Instagram Ads,20942.93,2513,96861,10/26/2025,2.5944394544760017,8.33383605252686,216.21633061810223,0.1199927612802984,0.3113139541171265,Very High,Very High
CMP2113,YouTube Ads,11385.63,1438,94908,2025-12-07,1.5151515151515151,7.917684283727398,119.96491338980908,0.1262995547896779,0.1913629618025422,Very High,Very High
CMP8625,Google Ads,79641.66,6987,86675,2025-10-01,8.061147966541679,11.398548733361958,918.8538794346698,0.0877304666929343,0.7072082731855001,Very High,Very High
CMP7968,Facebook Ads,3194.67,613,31693,2025-01-06,1.9341810494430949,5.211533442088092,100.80049222225728,0.1918821036288568,0.3711347285662109,Medium,High
CMP0619,Email Marketing,14544.89,1123,46140,03/20/2025,2.433896835717382,12.951816562778273,315.2338534893802,0.0772092466838869,0.1879193411920351,Very High,Very High
CMP2713,Email Marketing,3943.84,407,59366,12/13/2025,0.6855776033419803,9.69002457002457,66.43263821042348,0.1031989127347965,0.0707508632602199,Medium,Medium
CMP7356,Facebook Ads,15902.62,2009,71993,08/29/2025,2.7905490811606684,7.915689397710304,220.89119775533732,0.1263313843882328,0.3525339286263385,Very High,Very High
CMP4617,LinkedIn Ads,42942.09,4370,67916,03/24/2025,6.434418988161847,9.826565217391304,632.2823782319335,0.1017649583427355,0.6547983802899968,Very High,Very High
CMP7874,Instagram Ads,13305.07,890,74684,09/22/2025,1.1916876439397996,14.949516853932584,178.15154517701248,0.0668917938800773,0.079714124247856,Very High,High
CMP8411,Facebook Ads,15268.85,801,59340,04/24/2025,1.3498483316481296,19.062234706616728,257.3112571621166,0.0524597464773051,0.0708127012610741,Very High,High
CMP6127,Facebook Ads,6505.78,718,52615,01/15/2025,1.3646298584053975,9.060974930362116,123.64876936234911,0.1103633999305233,0.1506051908203283,High,High
CMP2255,Google Ads,64798.29,3807,39601,12/23/2025,9.613393601171689,17.020827423167848,1636.279134365294,0.0587515503881352,0.5648017785602153,Very High,Very High
CMP1299,Google Ads,15965.36,933,35544,2025-08-10,2.62491559756921,17.111854233654878,449.1717308125141,0.0584390204793377,0.1533974963628801,Very High,High
CMP4935,Google Ads,2895.0,294,8258,11/15/2025,3.560184063938,9.846938775510203,350.56914507144586,0.1015544041450777,0.3615523712600248,Medium,Medium
CMP8783,Google Ads,60494.07,4013,84831,05/30/2025,4.730581980643868,15.074525292798404,713.1127771687237,0.0663370806427803,0.3138129983372559,Very High,Very High
CMP3069,Email Marketing,16931.74,1452,89584,2025-04-07,1.6208251473477406,11.660977961432508,189.004063225576,0.0857561006724648,0.1389956445084155,Very High,Very High
CMP9080,Google Ads,12724.49,3901,53177,07/18/2025,7.335878293247081,3.26185337093053,239.28559339564092,0.3065741731102779,2.2489908217898607,Very High,Very High
CMP5650,Facebook Ads,27970.23,1748,98068,06/20/2025,1.7824366765917523,16.001275743707094,285.212607578415,0.0624950170234567,0.1113934104468352,Very High,Very High
CMP2869,Email Marketing,62483.7,5746,62899,2025-04-04,9.135280370117172,10.874295161851723,993.3973513092418,0.091959983163609,0.8400802290308237,Very High,Very High
CMP4808,Facebook Ads,4572.34,254,7741,2025-11-06,3.281229815269345,18.001338582677167,590.6652887223873,0.0555514244347533,0.1822769901359946,Medium,Medium
CMP0600,Email Marketing,10680.15,1221,27048,01/25/2025,4.514196983141082,8.747051597051597,394.85913930789707,0.1143242370191429,0.5160821258517213,Very High,Very High
CMP6554,Email Marketing,27129.41,3217,59637,2025-06-04,5.394302194946091,8.433139571028908,454.90903298287975,0.1185797995606981,0.6396552730465416,Very High,Very High
CMP4370,Google Ads,27187.96,7005,97300,2025-05-11,7.199383350462488,3.88122198429693,279.424049331963,0.2576508130804959,1.8549269739248448,Very High,Very High
CMP4844,Instagram Ads,75084.68,4986,60447,03/27/2025,8.248548315052856,15.059101484155637,1242.157261733419,0.066405024300563,0.5477450513054534,Very High,Very High
CMP5777,YouTube Ads,31474.95,2299,59008,01/30/2025,3.896081887201736,13.690713353632017,533.4014031995662,0.0730422129344129,0.2845784428148985,Very High,Very High
